chart_date,rank,track_name,artist_name_local,spaceshower_artist_id,spaceshower_song_id,agency,sub_agency,artist_name_master,match_status,source_entry_url
2026-07-24,14,It's Me,ILLIT,025726,0166442,HYBE,BELIFT LAB,ILLIT,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,15,はじめまして,TWS,026406,0163972,HYBE,PLEDIS Entertainment,TWS,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,16,Curious,AND2BLE,026824,0166677,,,,,https://tv.spaceshower.jp/p/00089521/
2026-07-24,17,Hot Mess,aespa,025310,0160187,SM,SM Entertainment,aespa,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,18,Do It,Stray Kids,023639,0165306,JYP,JYP Entertainment,Stray Kids,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,19,時よ止まれ,ILLIT,025726,0164493,HYBE,BELIFT LAB,ILLIT,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,20,METRONOME,izna,026093,0166968,OTHER,WakeOne,izna,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,21,"You, You",TWS,026406,0166393,HYBE,PLEDIS Entertainment,TWS,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,22,今 -明日 世界が終わっても-,SEVENTEEN,021927,0156670,HYBE,PLEDIS Entertainment,SEVENTEEN,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,23,Magnetic,ILLIT,025726,0159261,HYBE,BELIFT LAB,ILLIT,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,24,Chk Chk Boom,Stray Kids,023639,0160434,JYP,JYP Entertainment,Stray Kids,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,25,Born Savage,PLAVE,026243,0166299,OTHER,VLAST,PLAVE,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,26,WE GO UP,BABYMONSTER,025737,0164952,YG,YG Entertainment,BABYMONSTER,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,27,Be Alright,IVE,024926,0164082,OTHER,Starship Entertainment,IVE,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,28,CEREMONY,Stray Kids,023639,0164488,JYP,JYP Entertainment,Stray Kids,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,29,GO!,CORTIS,026486,0164503,HYBE,BIGHIT MUSIC,CORTIS,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,30,DDI RO RI,MEOVV,025982,0167095,YG,THE BLACK LABEL,MEOVV,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,31,THUNDER,SEVENTEEN,021927,0163621,HYBE,PLEDIS Entertainment,SEVENTEEN,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,32,All of You,RIIZE,025507,0165767,SM,SM Entertainment,RIIZE,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,33,TOP 5,ZEROBASEONE,025369,0166596,OTHER,WakeOne,ZEROBASEONE,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,34,Sticky,NCT WISH,025668,0166418,SM,SM Entertainment,NCT WISH,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,35,Blue (Epilogue Ver.）,DxS,026649,0165612,,,,,https://tv.spaceshower.jp/p/00089521/
2026-07-24,36,Count To Love,BOYNEXTDOOR,025298,0164349,HYBE,KOZ Entertainment,BOYNEXTDOOR,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,37,Shine On Me,ENHYPEN,024052,0164350,HYBE,BELIFT LAB,ENHYPEN,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,38,NOT CUTE ANYMORE,ILLIT,025726,0165260,HYBE,BELIFT LAB,ILLIT,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,39,Film out,BTS,020394,0146957,HYBE,BIGHIT MUSIC,BTS,confirmed,https://tv.spaceshower.jp/p/00089521/
2026-07-24,40,OVERDRIVE,TWS,026406,0165185,HYBE,PLEDIS Entertainment,TWS,confirmed,https://tv.spaceshower.jp/p/00089521/
