date,agency,sub_agency,artist_name,youtube_channel_id,selection,rank,video_id,title,url,published_at,view_count,like_count,comment_count
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,recent,4,DOUUYxE7FeY,lightstick guide…?,https://www.youtube.com/watch?v=DOUUYxE7FeY,2026-07-23,613364,88432,3620
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,recent,5,ymKW1SCUyVE,2nd meet n greet,https://www.youtube.com/watch?v=ymKW1SCUyVE,2026-07-20,1749192,147646,4902
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,recent,6,gQdhMCuHwIE,"PYPD의 첫 도시 인천, 감사합니다ㅏㅏ 🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️🙇‍♂️ #CORTIS_TOUR #PUTYOURPHONEDOWN #PYPD_IN_INCHEON",https://www.youtube.com/watch?v=gQdhMCuHwIE,2026-07-20,615414,80699,1227
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,recent,7,yZ2tq6uy8FQ,martin pov 📹 #CORTIS #코르티스 #CORTIS_TOUR #PUTYOURPHONEDOWN #PYPD_IN_INCHEON,https://www.youtube.com/watch?v=yZ2tq6uy8FQ,2026-07-19,451432,66065,914
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,recent,8,SpeQaVNiGIE,PYPD 첫 시작 레스고 ❤️‍🔥 #CORTIS #코르티스 #CORTIS_TOUR #PUTYOURPHONEDOWN #PYPD_IN_INCHEON,https://www.youtube.com/watch?v=SpeQaVNiGIE,2026-07-19,587919,80749,1284
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,recent,9,6aThORKNDD0,COER! ready to rock the show? #CORTIS #코르티스,https://www.youtube.com/watch?v=6aThORKNDD0,2026-07-18,948902,140723,2665
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,recent,10,6J8TxneIPm8,terima kasih allo bank,https://www.youtube.com/watch?v=6J8TxneIPm8,2026-07-17,1668529,274006,26279
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,1,Q-ItC3Xcl3c,"#KATSEYE_Yoonchae 선배님, #KATSEYE_Daniela 선배님과 that's REDRED 🚨 #KATSEYE #CORTIS #코르티스 #CORTIS_REDRED",https://www.youtube.com/watch?v=Q-ItC3Xcl3c,2026-04-28,31561225,1107320,11010
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,2,gSm-eTRl9JE,CORTIS (코르티스) ‘GO!’ Dance Practice (Fix ver.),https://www.youtube.com/watch?v=gSm-eTRl9JE,2025-08-22,11241449,360858,4347
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,3,u5IhtyOsEzE,CORTIS (코르티스) ‘FaSHioN' Dance Practice (Fix ver.),https://www.youtube.com/watch?v=u5IhtyOsEzE,2025-09-14,10466084,347607,4439
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,4,lIIU2jR3TUs,we're cortis who love #jhope 선배님감사합니다 선배님 ❤️‍🔥#방탄소년단 #BTS #CORTIS #CORTIS_REDRED,https://www.youtube.com/watch?v=lIIU2jR3TUs,2026-04-25,18903964,790061,3652
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,5,oJQf7g5f0AU,that's green for photo poses 📸 #CORTIS #코르티스 #CORTIS_REDRED,https://www.youtube.com/watch?v=oJQf7g5f0AU,2026-05-01,14247857,674389,3406
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,6,cyMmsWjDEB0,fire remix we found🔥 #CORTIS #코르티스 #CORTIS_FaSHioN,https://www.youtube.com/watch?v=cyMmsWjDEB0,2025-09-30,13477603,704487,5325
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,7,mbQVG8mD5f8,REDRED bottle challenge #CORTIS #코르티스 #CORTIS_REDRED,https://www.youtube.com/watch?v=mbQVG8mD5f8,2026-05-26,12031924,618435,5196
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,8,4YtVwECebFs,"#KATSEYE_Daniela 선배님, #KATSEYE_Megan 선배님과 Crash (Gnarly) Smash (Gnarly) #KATSEYE #CORTIS",https://www.youtube.com/watch?v=4YtVwECebFs,2025-08-22,10278355,590027,2478
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,9,GsnPafjuXDw,Pack Up Bro,https://www.youtube.com/watch?v=GsnPafjuXDw,2025-08-22,6017021,364625,8720
2026-07-27,HYBE,BIGHIT MUSIC,CORTIS,UCZMYvSPulDSUdx7bdtTFdrg,top_views,10,ysg6GVlzz9Y,CORTIS (코르티스) ‘ACAI’ Dance Practice (Fix ver.),https://www.youtube.com/watch?v=ysg6GVlzz9Y,2026-05-20,5221968,212939,4514
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,1,tRGj-9aqXg4,TW-LOG @ 6TH WORLD TOUR ‘THIS IS FOR’ ep.MINA | Pt.2,https://www.youtube.com/watch?v=tRGj-9aqXg4,2026-07-23,277897,20001,1014
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,2,0ucLN5ED6-U,멜빵 둡 기념 😽🤍 #TWICE #트와이스 #DAHYUN #다현,https://www.youtube.com/watch?v=0ucLN5ED6-U,2026-07-21,231042,25370,355
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,3,hSnI7nbJ7Ls,JIHYO First Pitch Behind with KIWOOM HEROES,https://www.youtube.com/watch?v=hSnI7nbJ7Ls,2026-07-20,76760,7729,316
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,4,8X6Kzb6NvBs,TW-LOG @ 6TH WORLD TOUR ‘THIS IS FOR’ ep.NAYEON | Pt.2,https://www.youtube.com/watch?v=8X6Kzb6NvBs,2026-07-16,211699,16491,640
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,5,D1_ryQAQvig,CHESS♟️🎹 #TWICE #트와이스 #DAHYUN #다현,https://www.youtube.com/watch?v=D1_ryQAQvig,2026-07-16,279119,29075,313
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,6,yqRozxU-Bqw,[TW-DAY☀️] #21 Guess who's back from Miami? 👀 JIHYO's chaotic shoot begins! 💥,https://www.youtube.com/watch?v=yqRozxU-Bqw,2026-07-15,58479,7189,302
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,7,UPsCaaaqRe0,TWICE ＜THIS IS FOR＞ WORLD TOUR FINALE IN SEOUL Playlist,https://www.youtube.com/watch?v=UPsCaaaqRe0,2026-07-13,1064727,71217,2041
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,8,YMB4aDkERHQ,트와이스 트와이스 잘했다!🍭 #TWICE #트와이스,https://www.youtube.com/watch?v=YMB4aDkERHQ,2026-07-13,3442771,174234,1006
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,9,WJURfGcbG2Y,THIS IS FOR 끄-읕💙 #TWICE #트와이스 #THISISFOR#TWICE_THISISFOR_WORLD_TOUR,https://www.youtube.com/watch?v=WJURfGcbG2Y,2026-07-12,284240,24732,247
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,recent,10,Lip4VdQI3ZI,This is for ONCE🍭This is for TWICE🩷 #TWICE #트와이스 #THISISFOR #TWICE_THISISFOR_WORLD_TOUR,https://www.youtube.com/watch?v=Lip4VdQI3ZI,2026-07-11,433081,34099,290
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,top_views,1,tRGj-9aqXg4,TW-LOG @ 6TH WORLD TOUR ‘THIS IS FOR’ ep.MINA | Pt.2,https://www.youtube.com/watch?v=tRGj-9aqXg4,2026-07-23,277897,20001,1014
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,top_views,2,0ucLN5ED6-U,멜빵 둡 기념 😽🤍 #TWICE #트와이스 #DAHYUN #다현,https://www.youtube.com/watch?v=0ucLN5ED6-U,2026-07-21,231042,25370,355
2026-07-27,JYP,JYP Entertainment,TWICE,UCzgxx_DM2Dcb9Y1spb9mUJA,top_views,3,hSnI7nbJ7Ls,JIHYO First Pitch Behind with KIWOOM HEROES,https://www.youtube.com/watch?v=hSnI7nbJ7Ls,2026-07-20,76760,7729,316
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,1,hwmeOorx_M8,This & That 스테이 컴퍼니의 비밀 Ep.02｜2026 STAYweeK,https://www.youtube.com/watch?v=hwmeOorx_M8,2026-07-26,702540,167525,6636
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,2,TtfeL-8iO64,This & That 스테이 컴퍼니의 비밀 Ep.01｜2026 STAYweeK,https://www.youtube.com/watch?v=TtfeL-8iO64,2026-07-26,750981,172336,5266
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,3,hk_b_JBADec,Stray Kids World Tour ＜RUN IT SEOUL＞ DAY2,https://www.youtube.com/watch?v=hk_b_JBADec,2026-07-26,340278,81405,1307
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,4,sFpEJwm8MCA,Stray Kids World Tour ＜RUN IT SEOUL＞ DAY2,https://www.youtube.com/watch?v=sFpEJwm8MCA,2026-07-26,395224,91426,1528
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,5,KH9zXVPp10I,Stray Kids World Tour ＜RUN IT SEOUL＞ DAY1,https://www.youtube.com/watch?v=KH9zXVPp10I,2026-07-25,945373,177501,3011
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,6,T2IFlnRHrVs,Stray Kids World Tour ＜RUN IT SEOUL＞ DAY1,https://www.youtube.com/watch?v=T2IFlnRHrVs,2026-07-25,683399,141691,2344
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,7,OO9ZyJU9xPQ,D-1🧡🏃,https://www.youtube.com/watch?v=OO9ZyJU9xPQ,2026-07-24,728736,131468,6952
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,8,B-yO3eVgl3M,Head high right now we go oh oh oh #StrayKids #스트레이키즈 #RUN_IT #RUN_IT_SEOUL #THIS_AND_THAT,https://www.youtube.com/watch?v=B-yO3eVgl3M,2026-07-24,1684884,225942,7939
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,9,4wpn9kVPu7I,먹을래말래먹을래말래먹을래말래 #StrayKids #스트레이키즈 #창빈 #Changbin #현진 #Hyunjin #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=4wpn9kVPu7I,2026-07-23,2247849,278730,9710
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,recent,10,YGpviBcC5EA,🪥🔫🫧 #StrayKids #스트레이키즈 #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=YGpviBcC5EA,2026-07-22,2145150,300366,5447
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,1,3SqzZmkJ0cs,sorry... #StrayKids #스트레이키즈 #방찬 #BangChan #한 #HAN #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=3SqzZmkJ0cs,2026-07-19,3065232,348660,6938
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,2,YGpviBcC5EA,🪥🔫🫧 #StrayKids #스트레이키즈 #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=YGpviBcC5EA,2026-07-22,2145150,300366,5447
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,3,VCp5QDQnU_w,✿•᎑•✿ X 3 #StrayKids #스트레이키즈 #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=VCp5QDQnU_w,2026-07-21,1884422,274932,5782
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,4,4wpn9kVPu7I,먹을래말래먹을래말래먹을래말래 #StrayKids #스트레이키즈 #창빈 #Changbin #현진 #Hyunjin #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=4wpn9kVPu7I,2026-07-23,2247849,278730,9710
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,5,Qyx5Lupwq1k,ddyatukare #StrayKids #스트레이키즈 #승민 #Seungmin #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=Qyx5Lupwq1k,2026-07-17,1781953,287914,8329
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,6,B-yO3eVgl3M,Head high right now we go oh oh oh #StrayKids #스트레이키즈 #RUN_IT #RUN_IT_SEOUL #THIS_AND_THAT,https://www.youtube.com/watch?v=B-yO3eVgl3M,2026-07-24,1684884,225942,7939
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,7,Y5jC7OxDtek,[RACHA LOG] Ep.25 노방황 : Bang Chan X Lee Know X Hyunjin,https://www.youtube.com/watch?v=Y5jC7OxDtek,2026-07-22,816098,115734,5270
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,8,OO9ZyJU9xPQ,D-1🧡🏃,https://www.youtube.com/watch?v=OO9ZyJU9xPQ,2026-07-24,728736,131468,6952
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,9,VF_1D6bzYLk,Stray Kids World Tour ＜RUN IT SEOUL＞ OFFICIAL MERCH MAKING FILM,https://www.youtube.com/watch?v=VF_1D6bzYLk,2026-07-19,632469,116202,5129
2026-07-27,JYP,JYP Entertainment,Stray Kids,UC9rMiEjNaCSsebs31MRDCRA,top_views,10,t0DgusPnyQ4,😼✊✊ #StrayKids #스트레이키즈 #리노 #LeeKnow #YouMakeStrayKidsStay,https://www.youtube.com/watch?v=t0DgusPnyQ4,2026-07-20,1177779,210904,5142
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,1,Tnke6VNAm3c,𝓦𝓔𝓣 𝓦𝓔𝓣 𝓦𝓔𝓣 💙 #ITZY #CHAERYEONG #채령 #JYPark #WET #WETchallenge @JYPark,https://www.youtube.com/watch?v=Tnke6VNAm3c,2026-07-26,117095,16340,273
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,2,BzVBSLESOfI,When I'm in the chat💬 #ITZY #YEJI #예지 #GIRLSET #CHAT @GIRLSET,https://www.youtube.com/watch?v=BzVBSLESOfI,2026-07-25,293500,47979,453
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,3,kHlhqE-FHtg,[TOUR-LOG] EP01 #ITZY #MELBOURNE | ITZY 3RD WORLD TOUR 'TUNNEL VISION',https://www.youtube.com/watch?v=kHlhqE-FHtg,2026-07-24,59655,6253,279
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,4,HbPVAS-ROMQ,[𝐈] [𝐓] [𝐙] [𝐘] [♥] #ITZY #MIDZY #있지믿지날자 #ALLINMIDZY,https://www.youtube.com/watch?v=HbPVAS-ROMQ,2026-07-24,52042,8497,133
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,5,dLGfU3Z73W8,🍒*.◟(ˊᗨˋ)◞.*🐯 #ITZY #MIDZY #CHAERYEONG #채령,https://www.youtube.com/watch?v=dLGfU3Z73W8,2026-07-24,215786,21259,157
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,6,2_n7mjpy1HA,인간 Vitamin #채령 과 #송하영 님의파라파라나 춰야겠다💊💛 #ITZY #MIDZY #CHAERYEONG #shorts,https://www.youtube.com/watch?v=2_n7mjpy1HA,2026-07-22,326867,25764,248
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,7,usO-j_ep6_A,[ITZY?ITZY!] EP 259 l 2026 Mawazine,https://www.youtube.com/watch?v=usO-j_ep6_A,2026-07-21,25489,3752,192
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,8,HYz3VcklPk4,It’s LIA day 🎂🥳 #ITZY #MIDZY #LIA #리아 #HappyLiaDay #Shorts,https://www.youtube.com/watch?v=HYz3VcklPk4,2026-07-21,176895,18117,734
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,9,JVWMLqVhzDw,[TOUR-LOG] EP00 TEASER | ITZY 3RD WORLD TOUR 'TUNNEL VISION',https://www.youtube.com/watch?v=JVWMLqVhzDw,2026-07-17,32074,4873,231
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,recent,10,mxIBunCTgrQ,"ITZY ""Kiss & Tell"" (CONCERT CAM VER.) @ 'TUNNEL VISION' in MANILA",https://www.youtube.com/watch?v=mxIBunCTgrQ,2026-07-16,124378,8677,275
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,1,H7fg4Io5ZUk,ITZY - Playlist Station,https://www.youtube.com/watch?v=H7fg4Io5ZUk,2026-05-08,1650448,65763,0
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,2,_YKYSVXmMdk,𝑹𝒆𝒂𝒅𝒚? 𝑫𝒊𝒗𝒆 𝑰𝒏! 🌊 #ITZY #MIDZY #ITZYComeback #ITZY_Motto #Shorts,https://www.youtube.com/watch?v=_YKYSVXmMdk,2026-05-13,1627445,64579,678
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,3,Ok4ypG5vBMA,#대추노노 로 Got me high on energy❤️‍🔥 #ITZY #YEJI #예지 #THATSANONO #UNCHILD #HAEUN #나하은 #Shorts,https://www.youtube.com/watch?v=Ok4ypG5vBMA,2026-05-31,696786,40779,393
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,4,d6RW9awv5ug,"ITZY ""THAT'S A NO NO"" (CONCERT CAM VER.) @ 'TUNNEL VISION' in KAOHSIUNG",https://www.youtube.com/watch?v=d6RW9awv5ug,2026-07-03,333097,10346,203
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,5,Et2rkOvDphU,Boompala boompala Mo mo mo mo mo #MottoChallenge 💃 #ITZY #LE_SSERAFIM #Shorts @LESSERAFIM_official,https://www.youtube.com/watch?v=Et2rkOvDphU,2026-05-23,516827,45420,365
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,6,8MCgog71X0c,Better work #MottoChallenge 💼 #ITZY #RYUJIN #류진 #Billlie #빌리 #MOONSUA #문수아 #Shorts @Billlie,https://www.youtube.com/watch?v=8MCgog71X0c,2026-05-24,425925,30564,158
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,7,1m67ssYnOU4,"ITZY ""ROCK & ROLL"" (CONCERT CAM VER.) @ 'TUNNEL VISION' in TOKYO",https://www.youtube.com/watch?v=1m67ssYnOU4,2026-05-15,237813,13005,432
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,8,2t1b8VSVdkQ,ITZY Full Performance @ 2026 Mawazine,https://www.youtube.com/watch?v=2t1b8VSVdkQ,2026-07-03,241566,15054,830
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,9,UXt-JQijxUc,#혜리 선배님과 #채령 의 #MottoChallenge in 혤's club 💞 #ITZY #CHAERYEONG #ITZY_Motto #HYERI @IamLeeHyeri,https://www.youtube.com/watch?v=UXt-JQijxUc,2026-06-05,354802,26160,232
2026-07-27,JYP,JYP Entertainment,ITZY,UCDhM2k2Cua-JdobAh5moMFg,top_views,10,2zWRzZ5Etx4,₍^• •^₎⟆‧₊⚡ #ITZY #MIDZY #RYUJIN #류진,https://www.youtube.com/watch?v=2zWRzZ5Etx4,2026-05-12,372174,27226,400
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,1,Gr-n5FmgwRI,같이 살면 이렇게 되나요? 👀 | PAJAMA ROOMMATE | LILY & SULLYOON,https://www.youtube.com/watch?v=Gr-n5FmgwRI,2026-07-24,116786,5363,240
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,2,jhM3ToTbAms,엔믹스가 모였다. 엔써도 모여라.,https://www.youtube.com/watch?v=jhM3ToTbAms,2026-07-23,141007,10482,305
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,3,wWU13R5yLIk,˗ˋˏ 엔믹스 필수템을 소개합니다! ˎˊ˗ | What's in NMIXX's Luggage 🧳,https://www.youtube.com/watch?v=wWU13R5yLIk,2026-07-22,186570,6776,326
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,4,m2eHI9V5WbY,➰ #NMIXX #엔믹스 #해원 #HAEWON,https://www.youtube.com/watch?v=m2eHI9V5WbY,2026-07-21,224883,19583,339
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,5,-o7duxjlulI,Low #NMIXX #엔믹스 #배이 #BAE,https://www.youtube.com/watch?v=-o7duxjlulI,2026-07-20,119106,12502,243
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,6,JcM4w0Q1cqM,룸메면 원래 이래요…? ₊˚⊹♡ | PAJAMA ROOMMATE | HAEWON & BAE,https://www.youtube.com/watch?v=JcM4w0Q1cqM,2026-07-17,149381,7025,254
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,7,Kr0_24yx0SU,월간 5️⃣☀️1️⃣ #41 내가 보고싶었니.,https://www.youtube.com/watch?v=Kr0_24yx0SU,2026-07-16,107380,8275,129
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,8,4j_J3i22fTc,릴리리야 릴리딩 LILY’s Lost The Plot #26 𝑬𝒎𝒎𝒂 (SPOILERS) 👗,https://www.youtube.com/watch?v=4j_J3i22fTc,2026-07-16,55370,5535,119
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,9,GH57kI7Xv6g,/ᐠ - ˕ •マ ૮ ’• ⩊• ' ა #NMIXX #JIWOO #KYUJIN,https://www.youtube.com/watch?v=GH57kI7Xv6g,2026-07-16,515325,43878,273
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,recent,10,vXFvhzX0HVk,nyanya- 😼 #NMIXX #엔믹스 #SULLYOON #KYUJIN,https://www.youtube.com/watch?v=vXFvhzX0HVk,2026-07-15,293028,24465,271
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,1,htpM--gDJEw,NMIXX(엔믹스) “PODIUM” (Official Audio),https://www.youtube.com/watch?v=htpM--gDJEw,2025-10-13,992404,20421,1156
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,2,-PzxEYYjwT8,어쩌다보니... 시상식을 했습니다... 🏆2023 NMIXX 연말 시상식 | 어쩌다보니 시상식 | PICK NMIXX,https://www.youtube.com/watch?v=-PzxEYYjwT8,2023-12-29,527538,19952,751
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,3,91otw0NLPq4,규진이와 젓가락 밀가루 말고 징글링 밍글링🛎️🍃,https://www.youtube.com/watch?v=91otw0NLPq4,2023-07-11,340348,33350,147
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,4,PHZWHNM8UsM,hot and icy but I like it #NMIXX #엔믹스 #배이 #BAE #규진 #KYUJIN  #BlueValentine #BlueValentineChallenge,https://www.youtube.com/watch?v=PHZWHNM8UsM,2025-10-14,446299,25319,211
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,5,KlO9GqIRVbs,"뀨냥이의 스위트룸을 소개합니다 ₍^. .^₎⟆ ✩·｡˚ | ROOM TOUR, 방 꾸미기 브이로그 | MIXX Log",https://www.youtube.com/watch?v=KlO9GqIRVbs,2026-03-06,557690,9409,415
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,6,jhM3ToTbAms,엔믹스가 모였다. 엔써도 모여라.,https://www.youtube.com/watch?v=jhM3ToTbAms,2026-07-23,141007,10482,305
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,7,wWU13R5yLIk,˗ˋˏ 엔믹스 필수템을 소개합니다! ˎˊ˗ | What's in NMIXX's Luggage 🧳,https://www.youtube.com/watch?v=wWU13R5yLIk,2026-07-22,186570,6776,326
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,8,m2eHI9V5WbY,➰ #NMIXX #엔믹스 #해원 #HAEWON,https://www.youtube.com/watch?v=m2eHI9V5WbY,2026-07-21,224883,19583,339
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,9,Gr-n5FmgwRI,같이 살면 이렇게 되나요? 👀 | PAJAMA ROOMMATE | LILY & SULLYOON,https://www.youtube.com/watch?v=Gr-n5FmgwRI,2026-07-24,116786,5363,240
2026-07-27,JYP,JYP Entertainment,NMIXX,UCnUAyD4t2LkvW68YrDh7fDg,top_views,10,-o7duxjlulI,Low #NMIXX #엔믹스 #배이 #BAE,https://www.youtube.com/watch?v=-o7duxjlulI,2026-07-20,119106,12502,243
